drugmort,aamort,chmort,infmort,physdistr,mentdistr,diabetic,hiv,foodins,healthyfood,mvmort,sleep,uninsure,chuninsure,healthcost,othpcp,disconyouth,houseincome,freelunch,segbw,segnww,homicide,firearm,under18,over65,aframer,amerindian,asian,hawaiin,hispanic,nonhispanicw,nonenglish,female,rural,lifelost,fairhealth,unhdays,mentunhdeays,lowbirth,smokers,obese,foodindex,physinactive,accessexercise,excdrinking,alcoholdrive,chlamydia,teenbirth,uninsureunder65,prevhospital,hba1c,mammogram,graduation,somecollege,laborforce,unemployed,chpoverty,chpovertyb,chpovertyhis,chpovertyw,X80income,X20income,singparent,socialassoc,violcrime,severehous,commute,new_pcp_ratio,new_mhp_ratio,new_othpcp_ratio,new_dent_ratio
2.944438979,5.598421959,3.555348061,1.791759469,2.197224577,2.197224577,9,34,9,4,2.197224577,3.401197382,9,3,9.195429759,29,10,11.25070319,21,69,30,0,2.079441542,22.5,2.727852828,0.6,0.4,0.9,0.1,2.3,94.6,0.4,49.9,36.9,8.668711839,2.197224577,1.131402111,3.2,1.945910149,14,30,8.6,18,87,23,36,4.990432587,10,7,3.850147602,88,66.8,87,76.5,94748,4.9,8,52,11,7,127754,10.49288403,3.044522438,7.7,4.615120517,2.48490665,53,2017,6.527957918,8.151621647,7.440146681
3.36729583,5.888877958,3.80666249,1.791759469,2.397895273,2.397895273,10,99,14,4,2.079441542,3.555348061,12,4,9.382443229,43,13,10.91397876,43,47,38,1.386294361,2.197224577,21.7,2.766319109,11.2,0.3,3.7,0,2.5,80.2,2.6,51.3,2.8,8.870382066,2.708050201,1.360976553,3.6,2.079441542,18,33,7.5,24,93,21,30,5.65248918,18,10,4.094344562,87,60.4,81,67.6,415825,6.1,17,39,24,14,103497,10.07861664,3.401197382,5.8,5.680172609,2.772588722,43,1727,6.49677499,7.743269701,7.109062136
2.890371758,5.840641657,3.912023005,1.791759469,2.397895273,2.397895273,11,32,14,3,2.772588722,3.433987204,14,5,9.063694792,61,30,10.64091474,54,63,20,1.098612289,2.397895273,17.8,3.169685581,3.4,2.3,0.5,0.1,2.9,89.3,0.3,48.3,61.2,8.845201135,2.63905733,1.30833282,3.7,1.945910149,18,35,7.6,23,83,19,23,4.96284463,35,12,4.025351691,90,73.7,54,53.5,10554,6.3,26,81,36,30,76579,9.942708266,3.583518938,13.5,5.420534999,2.63905733,24,1878,6.84694314,7.396948603,7.396948603
2.890371758,5.802118375,3.663561646,1.791759469,2.397895273,2.397895273,10,49,14,5,2.079441542,3.433987204,11,3,8.935377072,122,8,10.78120376,35,74,33,0.693147181,2.397895273,17.9,2.844909384,1.7,1.9,0.7,0,1.5,92.3,0.5,49.6,41.5,8.661985936,2.564949357,1.252762968,3.6,1.945910149,17,29,7.4,20,88,22,27,5.733341277,13,9,3.465735903,89,77.3,86,69.4,33597,5.7,18,52,40,14,87851,9.785548255,3.33220451,17,4.955827058,2.564949357,17,915,6.173786104,6.70930434,7.055312843
2.63905733,5.846438775,3.912023005,1.791759469,2.397895273,2.48490665,11,37,13,2,2.708050201,3.465735903,13,5,9.091782036,66,21,10.68327104,54,63,27,1.098612289,2.564949357,20.7,3.077312261,0.8,1.1,0.7,0,4.6,91.4,0.3,50.2,62.7,8.87542692,2.63905733,1.30833282,3.8,1.945910149,18,30,8,24,67,19,17,5.241747015,34,11,3.80666249,88,71.4,82,63.6,14603,5.8,27,52,43,31,79988,9.85529471,3.688879454,16,5.700443573,2.708050201,17,1201,5.897153868,7.323170718,7.559559496
2.48490665,5.891644212,4.204692619,2.302585093,2.564949357,2.48490665,10,46,16,10,2.302585093,3.496507561,13,5,9.055672892,39,10,10.63957448,49,41,23,1.098612289,2.48490665,18.6,2.856470206,2.9,0.7,1,0,2.2,91.3,0.6,49.9,66.7,8.824971966,2.772588722,1.458615023,4,1.945910149,20,35,6.6,26,64,21,41,5.774551546,18,11,3.761200116,84,63.9,79,59.9,19305,5.9,30,52,35,30,80868,9.752606522,3.433987204,12.3,6.311734809,2.890371758,29,1878,6.778784898,7.83715965,7.492203043
2.833213344,5.837730447,3.988984047,1.791759469,2.397895273,2.48490665,11,34,13,2,2.564949357,3.465735903,12,5,9.039670668,30,16,10.65939824,53,63,42,1.098612289,2.251291799,19.1,3.095577609,0.5,2.9,0.4,0,1.8,93.2,0.2,49.5,64.3,8.9692874,2.63905733,1.335001067,3.8,1.791759469,19,34,8.1,26,61,19,31,5.176149733,28,10,3.912023005,88,68.3,80,58.7,11630,5.1,27,52,40,29,72300,9.75550945,3.737669618,13.5,5.198497031,2.48490665,24,2156,7.176254532,8.120886021,7.427738841
2.197224577,5.631211782,3.970291914,1.609437912,2.302585093,2.397895273,10,37,12,7,2.197224577,3.496507561,10,4,9.140883107,91,10,10.9894873,34,63,28,1.098612289,2.079441542,21.7,2.821378886,1.4,0.5,2.4,0.1,2.6,91.8,0.6,50.8,42.8,8.599326021,2.48490665,1.193922468,3.5,1.945910149,15,31,7.7,22,84,20,36,5.332718793,18,8,3.871201011,90,71.5,87,71.2,41702,4.7,15,52,26,17,105972,10.06266842,3.258096538,11.1,4.812184355,2.564949357,23,993,6.259581464,7.003065459,7.273786318
3.33220451,5.937536205,3.713572067,1.791759469,2.302585093,2.397895273,11,54,11,5,2.63905733,3.526360525,9,3,9.318656515,35,15,10.93597784,38,57,33,0.693147181,2.197224577,22.2,2.791165108,2.3,0.4,0.7,0,3.5,91.6,0.4,50.6,37.6,8.947155771,2.48490665,1.280933845,3.6,1.945910149,17,34,8.1,23,78,22,39,5.375278408,25,8,4.442651256,86,59.8,83,62.9,76732,4.4,15,51,29,14,101638,10.12611097,3.36729583,9.4,5.545177444,2.63905733,35,2938,6.587550015,7.964155719,7.855157006
2.708050201,5.924255797,3.850147602,1.791759469,2.397895273,2.48490665,11,36,14,3,2.564949357,3.555348061,14,4,9.181632208,78,19,10.63892765,53,76,34,1.098612289,2.302585093,22.9,2.797281335,2.3,0.6,0.5,0.1,3.5,92,0.5,48.4,84.6,8.834919385,2.708050201,1.30833282,3.7,1.945910149,20,34,7.7,26,60,21,44,5.472270674,38,11,4.143134726,87,63.5,92,52.9,28038,5.4,27,52,31,27,74676,9.855766816,3.555348061,13.7,5.609471795,2.833213344,44,2329,6.424869024,7.158513997,7.754052639
3.218875825,5.958424693,4.127134385,2.079441542,2.48490665,2.48490665,12,90,16,14,2.302585093,3.526360525,13,3,9.138629524,96,22,10.75169214,60,75,63,1.609437912,2.197224577,23.6,2.740840024,14.1,1,0.7,0,5.4,76.6,0.3,50.3,23.3,8.936955604,2.708050201,1.360976553,3.9,2.197224577,19,36,6.2,25,73,21,27,6.551080335,43,10,3.258096538,89,71.9,77,58.4,77763,5.6,23,62,35,18,81827,9.813344003,3.688879454,11.8,6.173786104,2.833213344,22,1553,6.418364936,6.947937069,7.425357887
2.302585093,5.888877958,3.850147602,1.945910149,2.48490665,2.48490665,11,37,13,1,2.944438979,3.496507561,15,5,9.102532419,60,21,10.71632706,59,46,17,1.098612289,2.564949357,22.9,2.90690106,1.2,0.8,0.5,0,5.9,90.6,0.6,49.8,83.8,8.900685319,2.708050201,1.335001067,3.8,1.945910149,21,34,8.2,22,74,19,30,5.616771098,37,12,3.63758616,87,60.7,86,51.5,23184,5.2,23,56,45,23,79221,9.868274797,3.33220451,14,5.683579767,2.833213344,45,2521,6.529418838,7.410347098,7.519692404
2.302585093,5.655991811,3.761200116,1.791759469,2.197224577,2.302585093,9,180,14,5,1.791759469,3.555348061,10,4,9.3314069,90,11,11.15839109,30,64,50,1.098612289,2.079441542,21.8,2.740840024,14.2,0.3,6.8,0,3.9,72.9,1.8,51.3,4.8,8.666647145,2.397895273,1.029619417,3.3,2.079441542,15,26,7.7,19,94,20,25,5.645446898,15,8,4.043051268,84,63.7,85,79.5,625346,5,12,26,27,10,133931,10.2565008,3.218875825,8.1,5.272999559,2.772588722,41,683,5.863631176,7.016609684,6.875232087
3.091042453,5.860786223,4.158883083,1.791759469,2.564949357,2.564949357,13,41,13,2,2.772588722,3.465735903,19,8,9.102086787,42,19,10.67385037,72,63,23,1.098612289,2.251291799,23.5,2.970414466,0.7,1.5,0.3,0.1,14.6,82.3,2.4,49.6,89.9,8.995660899,2.833213344,1.458615023,4.1,2.197224577,20,35,8,22,87,17,30,5.627621114,46,15,3.988984047,88,67.6,84,51.7,12638,7.6,29,52,50,25,76263,9.844692506,3.401197382,13,5.247024072,2.708050201,30,1873,8.378160983,7.771910256,8.090402297
3.465735903,6.12249281,3.912023005,1.791759469,2.48490665,2.48490665,14,57,15,0,2.708050201,3.465735903,15,5,9.31289696,105,18,10.52021255,65,63,25,1.098612289,2.564949357,18.4,3.202746443,0.3,0.9,0.5,0,2.1,95,0.2,50.3,100,9.101640955,2.708050201,1.410986974,4,1.791759469,18,36,7.8,28,62,17,11,5.105945474,31,13,4.248495242,86,62.7,77,53.7,8514,7.5,34,52,38,36,68518,9.686947152,3.737669618,15.2,5.549076085,2.944438979,23,3006,7.384610383,6.858565035,7.869783903
2.772588722,5.857933154,3.828641396,1.791759469,2.48490665,2.48490665,11,57,15,6,2.48490665,3.433987204,14,5,9.147507063,61,21,10.6402209,61,63,19,1.098612289,2.564949357,23.2,2.970414466,0.8,0.6,0.3,0,1.6,95.1,0.4,49.6,100,8.778325929,2.772588722,1.360976553,3.9,1.791759469,20,34,7.2,25,52,18,36,5.327876169,37,11,4.043051268,89,68.2,82,50.1,10243,6.2,30,52,34,35,71275,9.767667829,3.610917913,16,5.476463552,2.772588722,32,3310,7.273092596,7.40671073,9.352620879
2.302585093,5.420534999,3.761200116,1.791759469,2.197224577,2.302585093,8,50,10,9,1.945910149,3.433987204,10,4,9.083302139,44,8,11.02563732,34,63,42,0,1.609437912,24.7,2.610069793,1.6,0.6,3,0,9.5,84.2,1.8,50.6,20.3,8.418477218,2.48490665,1.131402111,3.4,1.791759469,15,28,8,19,83,21,28,5.560681631,16,8,3.526360525,87,66.8,88,69.2,152668,3.5,9,21,25,9,105153,10.24548024,3.044522438,12.1,5.313205979,2.63905733,24,1606,6.507277712,7.722234745,7.518607217
2.708050201,6.070737728,3.912023005,1.791759469,2.564949357,2.48490665,14,66,17,9,2.397895273,3.465735903,16,5,9.202711345,96,22,10.55882902,67,63,47,1.098612289,2.772588722,15.3,3.411147713,0.6,0.8,0.9,0,1.6,95,0.1,50.1,66.1,9.125000325,2.772588722,1.458615023,4,1.945910149,19,34,6.6,24,95,17,33,5.087596335,38,13,3.912023005,91,68.4,67,59.8,7774,8.8,40,52,68,30,63637,9.639261556,3.663561646,15.9,5.560681631,2.890371758,26,2994,7.37337431,6.946013991,7.68386398
2.890371758,5.945420609,4.204692619,2.197224577,2.48490665,2.48490665,13,142,16,7,2.302585093,3.583518938,12,3,9.229358378,101,15,10.67692356,50,63,56,2.197224577,2.708050201,21.8,2.879198457,18.5,0.6,1.4,0.1,8.2,69.7,0.7,51.5,31.1,9.021235863,2.772588722,1.335001067,3.9,2.302585093,20,39,6.9,23,74,18,32,6.37331979,36,9,4.143134726,87,68.9,78,64.1,89015,5.5,28,57,36,13,84470,9.816457994,3.737669618,12.8,6.613384218,2.772588722,24,1134,6.202535517,6.893656355,7.297091005
3.258096538,5.96100534,3.713572067,1.791759469,2.397895273,2.397895273,11,68,15,11,2.397895273,3.496507561,12,4,9.228769507,51,14,10.84316272,37,65,39,0.693147181,2.197224577,21.6,2.844909384,2.5,0.5,0.6,0,3.2,91.4,0.4,50.4,38.6,8.92691589,2.564949357,1.335001067,3.6,2.079441542,19,33,6.8,26,68,20,40,5.537334267,28,10,4.158883083,87,58,80,62.7,72335,7.1,19,60,34,17,92992,9.97720259,3.401197382,8.7,5.583496309,2.772588722,40,1952,6.104793232,7.58781722,7.504942068
2.564949357,5.983936281,4.077537444,2.079441542,2.397895273,2.397895273,11,64,13,4,2.708050201,3.496507561,14,6,9.066239028,39,22,10.75079256,58,62,38,1.098612289,2.197224577,25.1,2.815408719,2.6,0.6,0.8,0,7.7,86.6,0.8,50.3,54.4,8.984443032,2.708050201,1.30833282,3.8,1.945910149,18,35,7.9,29,59,20,37,5.513428746,42,12,4.17438727,83,59.6,81,49.5,29307,4.3,22,59,42,22,78995,9.941264917,3.526360525,14.4,5.726847748,2.708050201,30,2770,6.444131257,7.840706452,7.883446354
2.48490665,5.916202063,3.871201011,1.791759469,2.397895273,2.397895273,10,43,13,2,2.772588722,3.401197382,15,7,9.219300113,48,18,10.64210988,54,56,25,1.098612289,2.63905733,22,2.995732274,0.5,0.6,0.4,0,3.7,94.1,0.5,50.3,90.2,8.917846743,2.63905733,1.280933845,3.6,1.945910149,18,31,8,25,13,20,38,5.252273428,24,13,4.276666119,88,59.9,84,52.6,19631,6.3,25,52,29,23,76583,9.836118362,3.258096538,11.5,5.484796933,2.63905733,36,3466,6.663132696,7.637234389,8.14786713
2.397895273,5.905361848,3.688879454,1.609437912,2.397895273,2.397895273,11,36,13,7,2.564949357,3.496507561,12,4,9.164819857,52,20,10.83578942,45,55,19,1.098612289,2.302585093,22.1,2.821378886,0.6,0.6,0.5,0.1,3,94.1,0.1,50.4,55,8.843759382,2.564949357,1.335001067,3.7,1.945910149,18,32,7.5,21,62,19,29,5.690359454,24,10,3.850147602,92,69.6,87,65.4,33392,5.4,20,52,32,21,88079,9.973153531,3.33220451,12.6,5.442417711,2.63905733,43,2298,6.72982407,7.552762084,7.702556113
2.48490665,5.866468057,3.931825633,1.791759469,2.397895273,2.397895273,13,30,13,3,2.772588722,3.465735903,13,5,9.286004276,45,18,10.73203937,57,49,19,1.098612289,2.197224577,21.1,2.939161922,1.2,0.6,0.4,0,3.4,93.5,0.3,49.9,84.2,8.844192126,2.63905733,1.386294361,3.8,1.945910149,19,33,7.8,29,43,21,34,5.327876169,25,11,4.248495242,85,60.4,80,56.3,24760,6.4,25,79,29,26,80459,9.958969562,3.33220451,15,5.446737372,2.63905733,42,3000,6.056784013,7.714677474,7.948031991
2.833213344,5.886104031,4.007333185,1.945910149,2.48490665,2.48490665,12,84,13,1,2.772588722,3.496507561,14,5,9.139703292,56,17,10.77490643,53,54,28,0.693147181,2.197224577,23.9,2.803360381,3.8,1.2,0.5,0,11.3,81.5,1.3,50.4,70.9,8.866158492,2.833213344,1.435084525,3.9,1.945910149,19,34,8.1,25,56,19,31,5.762051383,40,12,4.043051268,87,63,80,57.6,35670,6,23,69,32,23,87077,9.883947891,3.496507561,11.8,5.707110265,2.772588722,35,1834,6.922643891,7.488852956,7.9683195
2.833213344,5.545177444,3.688879454,1.609437912,2.302585093,2.397895273,8,184,14,7,1.945910149,3.433987204,9,3,9.122164681,228,5,11.04133658,30,57,42,0.693147181,1.609437912,19.4,2.525728644,12.5,0.4,9.1,0.1,4.6,70.5,1.5,50.5,16.4,8.530898838,2.48490665,1.193922468,3.4,2.079441542,16,24,7.3,15,92,21,27,5.991464547,10,8,3.80666249,89,67.7,87,84.3,189852,3.5,13,43,22,7,126612,10.09958873,3.295836866,10.4,5.700443573,2.890371758,32,567,5.420534999,6.084499413,6.434546519
3.295836866,6.169610732,4.317488114,2.302585093,2.564949357,2.564949357,12,495,22,4,2.197224577,3.713572067,15,4,9.347664563,60,21,10.6354948,61,80,71,2.995732274,3.135494216,24.1,2.646174797,38.6,0.5,3.2,0,5.7,50,2.3,51.9,0.7,9.206432747,2.944438979,1.410986974,4.3,2.397895273,23,34,6,26,94,20,23,6.689599269,41,12,4.262679877,82,58.7,79,59.9,750854,7.3,37,53,40,22,88919,9.62152244,3.871201011,7.2,6.941190055,3.135494216,35,1516,6.035481433,7.422971251,7.348587531
2.833213344,6.040254711,4.406719247,1.945910149,2.48490665,2.48490665,11,29,15,4,3.044522438,3.496507561,14,5,9.057538782,94,24,10.66713979,57,63,31,1.098612289,1.945910149,23.4,2.884800713,0.6,0.7,0.7,0.1,1.8,94.6,0.3,50.1,64.3,9.002947131,2.708050201,1.386294361,4,1.945910149,20,30,7.4,21,81,20,32,5.713732806,45,11,3.891820298,89,69.8,77,57,14582,6.5,25,52,25,26,73857,9.865889522,3.465735903,13.7,5.765191103,2.833213344,24,997,6.246106765,6.970730078,7.459914766
3.044522438,5.736572297,3.795489189,1.609437912,2.397895273,2.302585093,12,48,11,12,2.564949357,3.33220451,10,6,9.131405384,57,13,10.68777715,49,54,30,0.693147181,1.945910149,17.4,3.417726684,0.4,2.9,0.4,0,1.3,93.8,0.2,49.5,100,8.795582217,2.63905733,1.280933845,3.2,1.791759469,18,30,7.4,25,48,18,29,4.844187086,21,9,3.970291914,87,72,90,62.5,6828,6,22,43.5,26,13,78043,9.847921987,3.465735903,20.9,5.129898715,2.708050201,32,1434,7.715569535,7.464509835,8.562931083
2.302585093,5.517452896,3.465735903,1.609437912,2.079441542,2.197224577,8,87,8,7,1.945910149,3.36729583,7,3,9.052867513,54,10,11.20198841,36,47,34,0,1.945910149,24.2,2.517696473,5.5,0.9,4.5,0,4.2,82.8,1.8,49.9,13.5,8.471986599,2.48490665,1.064710737,3,1.791759469,17,30,8.5,19,95,23,33,5.755742214,16,6,3.583518938,89,58.7,85,72.6,191057,3.6,9,31,25,6,122645,10.45181125,3.218875825,7,4.890349128,2.564949357,45,1828,6.793466133,7.528331767,7.40671073
2.079441542,5.998936562,4.663439094,2.197224577,2.48490665,2.397895273,9,27,13,8,2.397895273,3.33220451,12,6,9.07463519,96,14,10.73707036,59,75,58,1.609437912,2.302585093,25.2,2.701361213,0.8,21.2,0.7,0,2,73.1,0.1,50,67.1,9.092119741,2.708050201,1.30833282,3.4,1.791759469,21,31,7.5,21,65,22,45,6.008813185,47,10,3.891820298,66,60.5,67,67,23626,4.8,24,43.5,61,13,85839,9.863810735,3.80666249,11.4,5.398162702,2.833213344,18,1142,5.802118375,6.945051064,7.327780538
2.197224577,5.65248918,3.951243719,1.609437912,2.302585093,2.197224577,8,47,12,7,2.079441542,3.258096538,7,3,9.035153304,5,9,10.86881604,36,54,42,0.693147181,2.197224577,24.5,2.653241965,2.6,0.5,1.1,0,2.1,92.2,0.3,49.9,40,8.652423141,2.48490665,1.16315081,3.1,1.791759469,16,29,7.8,19,55,21,21,5.96100534,25,6,3.784189634,87,61.6,93,71.6,21867,4.4,14,43.5,44,14,95632,9.945157188,3.526360525,14.4,4.997212274,2.708050201,26,4938,9.203114327,9.896211144,8.024534872
2.772588722,5.897153868,3.433987204,1.609437912,2.302585093,2.302585093,10,23,11,5,2.564949357,3.36729583,8,4,8.953640037,56,20,10.91408796,36,54,56,0.693147181,2.302585093,22.7,2.815408719,1.6,6,0.5,0,1.7,88.3,0.3,47.8,55.2,8.801469471,2.564949357,1.193922468,3.3,1.791759469,18,30,8.2,19,71,21,61,5.602118821,27,7,3.688879454,92,64,90,68.9,17511,5,12,43.5,21,10,92122,10.00780252,3.496507561,14.9,4.9698133,2.63905733,27,1423,6.982862751,7.483244416,7.260522598
1.791759469,5.262690189,3.295836866,1.386294361,1.945910149,2.079441542,7,59,6,3,1.791759469,3.295836866,5,3,8.89068592,38,5,11.44952763,17,58,35,0.693147181,1.945910149,27.6,2.351375257,1.6,0.3,3,0,4.1,89.5,1.1,50.4,18.8,8.133880888,2.079441542,0.916290732,2.4,1.791759469,12,23,9.3,15,95,26,32,5.030437921,8,4,3.555348061,81,58.2,93,81.7,55104,3.2,5,9,18,3,156092,10.62135174,2.708050201,10.7,4.127134385,2.397895273,39,1132,6.817830571,7.862497197,7.762596049
3.044522438,5.924255797,4.418840608,1.609437912,2.48490665,2.302585093,10,37,12,7,3.091042453,3.36729583,13,8,9.035510681,45,14,10.77153297,64,54,63,1.609437912,2.708050201,21.3,3.17805383,0.3,12.3,0.4,0,1.8,83.6,0.1,49.2,100,9.038602609,2.63905733,1.386294361,3.3,2.079441542,19,27,7.7,26,68,18,46,5.774551546,47,11,3.688879454,67,61.6,71,63.5,14059,6.7,26,43.5,43,19,83949,9.971940278,3.583518938,20.7,5.723585102,2.772588722,27,2596,7.086737935,7.699842407,7.268920128
2.397895273,5.568344504,3.433987204,1.609437912,2.079441542,2.079441542,8,40,8,2,2.302585093,3.295836866,7,3,8.963672276,52,12,11.15676467,26,54,24,0.693147181,1.945910149,23.2,2.667228207,1.3,0.7,1.1,0,2,93.8,0.4,48.3,55.6,8.415160466,2.302585093,1.029619417,2.7,1.945910149,15,30,9.1,22,62,23,34,5.393627546,17,6,3.583518938,92,62.9,81,66.1,28963,4.2,8,43.5,2,4,115742,10.42744655,2.995732274,9.4,4.394449155,2.63905733,54,1743,6.859614904,7.569927655,7.766840537
2.890371758,5.802118375,3.784189634,1.945910149,2.197224577,2.197224577,6,48,10,5,1.791759469,3.218875825,7,3,8.990939807,27,9.5,11.0090258,33,50,34,0.693147181,1.791759469,23.5,2.549445171,1.8,1.6,1.4,0.1,4.2,89.3,0.7,50.8,27.9,8.640295389,2.48490665,1.193922468,3.1,1.945910149,16,28,8.3,20,82,23,42,5.814130532,13,6,3.401197382,89,65.7,82,75.6,35850,3.1,13,19,28,9,100521,10.03766873,3.135494216,11.1,4.787491743,2.564949357,18,3405,6.120297419,8.206856428,7.513709248
2.564949357,5.703782475,3.871201011,1.386294361,2.302585093,2.197224577,10,21,11,2,2.302585093,3.295836866,9,4,8.966228514,73,12,10.83476541,41,76,30,0.693147181,2.397895273,22,3.054001182,0.6,0.9,0.5,0,1.5,95.1,0.2,50.1,62.7,8.722742874,2.48490665,1.16315081,3.1,1.791759469,16,29,8.4,21,53,20,37,5.332718793,30,7,3.737669618,87,71.2,85,70.7,31582,5.2,15,43.5,35,13,91541,9.998570434,3.401197382,16.1,5.111987788,2.708050201,22,1020,6.095824562,7.229113878,7.145984468
2.197224577,5.393627546,3.688879454,1.386294361,2.079441542,2.079441542,7,92,8,5,1.791759469,3.401197382,7,3,9.027138428,36,8,11.25901338,27,45,31,0,1.791759469,24.8,2.541601993,5.6,0.5,5,0.1,6.7,80,2,50.9,4.9,8.339739766,2.302585093,0.993251773,2.8,1.945910149,12,27,8.8,16,97,21,24,5.631211782,14,6,3.583518938,91,64,84,78.3,234087,3.3,9,32,28,5,133446,10.48335405,3.295836866,8.3,4.828313737,2.564949357,34,1423,6.658011046,7.931284762,7.336936914
1.945910149,5.609471795,3.737669618,1.609437912,2.197224577,2.197224577,10,26,9,6,2.397895273,3.33220451,8,4,8.937218451,62,9,11.0068386,30,33,34,0.693147181,2.197224577,22.5,2.939161922,1.1,1.5,0.7,0.1,3.3,92.4,0.8,50.2,47,8.430763463,2.564949357,1.131402111,3.1,1.609437912,15,32,8.4,22,89,21,30,5.579729826,19,7,3.555348061,90,63.4,86,69.1,27062,3.5,11,43.5,16,14,106542,10.10242038,3.433987204,20.2,4.787491743,2.564949357,32,1080,6.98471632,7.378383713,7.701200181
2.48490665,5.549076085,3.850147602,1.609437912,2.079441542,2.197224577,7,425,12,5,1.386294361,3.36729583,9,4,8.980675604,141,9,11.14044048,42,54,43,1.386294361,1.945910149,22.2,2.549445171,12.4,1.2,7.4,0.1,6.9,69.9,3.5,50.7,2.2,8.503702601,2.302585093,0.955511445,2.9,1.945910149,13,23,8,16,99,22,29,6.284134161,22,7,3.496507561,89,59.8,76,79.1,679549,3.3,14,45,26,5,130697,10.19764859,3.433987204,10.8,6.049733455,2.833213344,28,857,5.768320996,6.563855527,7.005789019
2.48490665,5.908082938,3.891820298,1.609437912,2.397895273,2.302585093,9,23,11,6,2.48490665,3.295836866,9,5,8.925321417,70,16,10.86022901,48,54,44,0.693147181,2.63905733,21.2,3.063390922,0.4,3.9,0.4,0,1.4,91.9,0.1,49.4,79.4,9.01225522,2.63905733,1.30833282,3.2,1.791759469,17,32,8,21,63,18,41,5.549076085,27,8,3.761200116,85,68.3,88,68.3,22600,6.5,18,43.5,48,18,85498,9.974132392,3.295836866,12.9,5.318119994,2.397895273,24,970,6.180016654,7.258412151,7.504942068
2.079441542,5.501258211,3.795489189,1.609437912,2.197224577,2.197224577,8,55,9,9,2.63905733,3.295836866,8,4,8.893298144,59,8,10.87041436,51,68,49,0.693147181,1.945910149,24,2.87356464,3.4,0.4,0.7,0.1,12.1,82.8,2.8,49.9,44.5,8.447628728,2.48490665,1.131402111,2.9,1.609437912,15,29,8.1,21,57,20,23,5.676753802,37,7,3.688879454,90,79.5,79,66.9,24130,3.8,17,90,24,9,95432,10.05522103,3.36729583,19.2,5.099866428,2.564949357,15,900,5.789960171,7.439559309,7.290974778
2.708050201,5.910796644,4.158883083,1.609437912,2.397895273,2.302585093,12,42,12,2,3.044522438,3.36729583,10,5,9.000606508,93,13,10.83235882,41,54,54,0.693147181,2.48490665,23.9,2.912350665,0.5,6.1,0.5,0,2.1,89.6,0.2,49.7,70.8,8.915432254,2.63905733,1.335001067,3.2,1.791759469,19,36,8.2,25,52,20,38,5.616771098,36,8,3.688879454,76,54.1,90,62,12827,5.8,19,43.5,23,14,87049,9.999751823,3.433987204,22,5.398162702,2.772588722,42,1177,6.308098442,6.980075941,7.592870288
2.63905733,5.590986981,3.713572067,1.791759469,2.302585093,2.197224577,8,99,10,9,1.945910149,3.295836866,10,5,8.933796044,59,13,10.83718589,51,50,36,0.693147181,1.945910149,24.6,2.890371758,3.3,0.5,2.5,0.2,11,81.6,3.4,49.9,35.9,8.595449689,2.564949357,1.223775432,3,1.791759469,17,31,8,24,50,20,50,5.697093487,35,8,3.784189634,86,71,77,62.4,20477,3.2,16,27,37,14,93076,9.900934296,3.610917913,17.3,5.398162702,2.772588722,20,1966,6.910750788,7.438971592,7.68386398
2.302585093,5.398162702,3.496507561,1.791759469,2.079441542,2.079441542,7,155,9,4,2.079441542,3.36729583,7,3,8.805075244,479,8,11.15715012,36,49,32,0,1.791759469,24.7,2.667228207,5.6,0.3,6.2,0.1,4.8,81.2,2.6,51.1,16.6,8.367996885,2.302585093,0.993251773,2.6,1.791759469,13,26,8.7,17,96,20,20,5.926926026,20,6,3.401197382,95,77,82,78.8,83552,3,11,48,28,5,124066,10.30424158,3.258096538,12.3,5.093750201,2.397895273,10,442,5.793013608,5.342334252,6.986566459
1.791759469,5.645446898,3.891820298,1.609437912,2.197224577,2.197224577,10,10,10,5,2.63905733,3.258096538,9,4,9.017604777,49,13,10.9215584,39,70,48,0.693147181,2.564949357,21.5,3.135494216,1.2,0.8,0.6,0.1,3.3,93.2,1.1,49.8,73.6,8.707152175,2.302585093,1.029619417,2.9,1.609437912,14,29,8.4,20,41,21,27,4.787491743,20,7,3.610917913,89,68.5,79,69.7,31224,4.2,14,68,14,10,93776,10.00473462,3.135494216,21.3,4.727387819,2.48490665,24,1987,6.869014451,7.630946581,7.466799475
2.564949357,5.823045895,4.189654742,1.609437912,2.397895273,2.302585093,11,93,12,6,3.044522438,3.401197382,10,5,9.014933576,41,18,10.74358815,50,61,38,0.693147181,1.945910149,20.5,2.928523524,2.2,3.4,0.6,0,2.8,89.6,0.6,46.7,89.3,8.79527937,2.63905733,1.30833282,3.2,1.945910149,18,36,8,27,51,20,25,5.579729826,33,9,3.828641396,82,58.1,78,53.8,14807,5.5,19,43.5,59,18,82722,9.913487387,3.496507561,14.4,5.509388337,2.890371758,36,5819,6.909753282,7.792348924,8.331586244
